DATE,DT90,DT90_Miss,DT90_Consec,DX32,DX32_Miss,DX32_Consec,DT32,DT32_Miss,DT32_Consec,DP01,DP01_Miss,DP01_Consec,DP05,DP05_Miss,DP05_Consec,DP10,DP10_Miss,DP10_Consec,EMXP,EMXP_Miss,EMXP_Consec,TPCP,TPCP_Miss,TPCP_Consec,EMXT,EMXT_Miss,EMXT_Consec,EMNT,EMNT_Miss,EMNT_Consec,MMXT,MMXT_Miss,MMXT_Consec,MMNT,MMNT_Miss,MMNT_Consec,MNTM,MNTM_Miss,MNTM_Consec
20101201,-9999,0,0,-9999,0,0,-9999,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1.1,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20110101,-9999,0,0,-9999,0,0,-9999,0,0,5,0,0,3,0,0,2,0,0,1.4,0,0,3.6,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20110201,-9999,0,0,-9999,0,0,-9999,0,0,2,0,0,0,0,0,0,0,0,0.2,0,0,0.3,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20110301,-9999,0,0,-9999,0,0,-9999,0,0,7,0,0,4,0,0,1,0,0,1.7,0,0,4.7,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20110401,-9999,0,0,-9999,0,0,-9999,0,0,4,0,0,2,0,0,1,0,0,1.3,0,0,2.1,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20110501,-9999,0,0,-9999,0,0,-9999,0,0,2,0,0,1,0,0,0,0,0,0.6,0,0,0.7,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20110601,-9999,0,0,-9999,0,0,-9999,0,0,5,0,0,3,0,0,2,0,0,2.4,0,0,5.4,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20110701,-9999,0,0,-9999,0,0,-9999,0,0,10,0,0,5,0,0,3,0,0,2.1,0,0,7.7,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20110801,-9999,0,0,-9999,0,0,-9999,0,0,12,0,0,4,0,0,1,0,0,1,0,0,5,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20110901,-9999,0,0,-9999,0,0,-9999,0,0,7,0,0,2,0,0,0,0,0,0.6,0,0,2.9,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20111001,-9999,0,0,-9999,0,0,-9999,0,0,8,0,0,6,0,0,3,0,0,7.7,0,0,13,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20111101,-9999,0,0,-9999,0,0,-9999,0,0,4,0,0,0,0,0,0,0,0,0.5,0,0,2,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20111201,-9999,0,0,-9999,0,0,-9999,0,0,5,0,0,3,0,0,1,0,0,1.6,0,0,3.8,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20120101,-9999,0,0,-9999,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20120201,-9999,0,0,-9999,0,0,-9999,0,0,3,0,0,2,0,0,2,0,0,1.7,0,0,3.4,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20120301,-9999,0,0,-9999,0,0,-9999,0,0,4,0,0,1,0,0,1,0,0,2,0,0,3.3,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20120401,-9999,0,0,-9999,0,0,-9999,0,0,3,0,0,0,0,0,0,0,0,0.5,0,0,0.9,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20120501,-9999,0,0,-9999,0,0,-9999,0,0,7,0,0,5,0,0,2,0,0,1.8,0,0,5.8,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20120601,-9999,0,0,-9999,0,0,-9999,0,0,11,0,0,6,0,0,2,0,0,2.8,0,0,9,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20120701,-9999,0,0,-9999,0,0,-9999,0,0,7,0,0,5,0,0,3,0,0,2.2,0,0,7.1,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20120801,-9999,0,0,-9999,0,0,-9999,0,0,10,0,0,6,0,0,5,0,0,2.2,0,0,9.5,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20120901,-9999,0,0,-9999,0,0,-9999,0,0,11,0,0,4,0,0,2,0,0,2.1,0,0,6.8,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20121001,-9999,0,0,-9999,0,0,-9999,0,0,9,0,0,2,0,0,0,0,0,0.7,0,0,3.3,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20121101,-9999,0,0,-9999,0,0,-9999,0,0,3,0,0,0,0,0,0,0,0,0.3,0,0,0.7,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20121201,-9999,0,0,-9999,0,0,-9999,0,0,6,0,0,1,0,0,1,0,0,2.6,0,0,4.4,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20130101,-9999,0,0,-9999,0,0,-9999,0,0,4,0,0,0,0,0,0,0,0,0.4,0,0,1,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20130201,-9999,0,0,-9999,0,0,-9999,0,0,1,0,0,1,0,0,1,0,0,1.1,0,0,1.3,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20130301,-9999,0,0,-9999,0,0,-9999,0,0,3,0,0,1,0,0,0,0,0,0.6,0,0,1.2,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20130401,-9999,0,0,-9999,0,0,-9999,0,0,4,0,0,2,0,0,1,0,0,1.8,0,0,3.1,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20130501,-9999,0,0,-9999,0,0,-9999,0,0,9,0,0,5,0,0,2,0,0,2,0,0,6.8,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20130601,-9999,0,0,-9999,0,0,-9999,0,0,12,0,0,5,0,0,1,0,0,1.9,0,0,7.1,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20130701,-9999,0,0,-9999,0,0,-9999,0,0,14,0,0,7,0,0,2,0,0,1.3,0,0,7.8,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20130801,-9999,0,0,-9999,0,0,-9999,0,0,6,0,0,4,0,0,2,0,0,1.1,0,0,4.2,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20130901,-9999,0,0,-9999,0,0,-9999,0,0,12,0,0,3,0,0,1,0,0,1.2,0,0,5.1,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20131001,-9999,0,0,-9999,0,0,-9999,0,0,3,0,0,0,0,0,0,0,0,0.3,0,0,0.9,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20131101,-9999,0,0,-9999,0,0,-9999,0,0,5,0,0,2,0,0,2,0,0,4.6,0,0,8.4,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20131201,-9999,0,0,-9999,0,0,-9999,0,0,6,0,0,1,0,0,0,0,0,0.8,0,0,1.8,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20140101,-9999,0,0,-9999,0,0,-9999,0,0,8,0,0,1,0,0,1,0,0,1.5,0,0,3.5,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20140201,-9999,0,0,-9999,0,0,-9999,0,0,7,0,0,1,0,0,1,0,0,3.4,0,0,5.4,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20140301,-9999,0,0,-9999,0,0,-9999,0,0,5,0,0,2,0,0,0,0,0,1,0,0,2.2,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20140401,-9999,0,0,-9999,0,0,-9999,0,0,6,0,0,1,0,0,1,0,0,2.9,0,0,4.1,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20140501,-9999,0,0,-9999,0,0,-9999,0,0,6,0,0,4,0,0,2,0,0,1.2,0,0,4.4,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20140601,-9999,0,0,-9999,0,0,-9999,0,0,11,0,0,6,0,0,0,0,0,1,0,0,6.4,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20140701,-9999,0,0,-9999,0,0,-9999,0,0,22,0,0,8,0,0,5,0,0,2,0,0,15,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20140801,-9999,0,0,-9999,0,0,-9999,0,0,11,0,0,6,0,0,4,0,0,2.1,0,0,7.7,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20140901,-9999,0,0,-9999,0,0,-9999,0,0,16,0,0,7,0,0,5,0,0,2.9,0,0,13.9,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20141001,-9999,0,0,-9999,0,0,-9999,0,0,7,0,0,2,0,0,1,0,0,1.2,0,0,3.4,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20141101,-9999,0,0,-9999,0,0,-9999,0,0,7,0,0,3,0,0,3,0,0,1.4,0,0,4.9,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20141201,-9999,0,0,-9999,0,0,-9999,0,0,7,0,0,2,0,0,0,0,0,0.8,0,0,2.8,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20150101,-9999,0,0,-9999,0,0,-9999,0,0,6,0,0,2,0,0,1,0,0,1.1,0,0,2.5,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20150201,-9999,0,0,-9999,0,0,-9999,0,0,6,0,0,4,0,0,2,0,0,1.5,0,0,5,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20150301,-9999,0,0,-9999,0,0,-9999,0,0,3,0,0,1,0,0,0,0,0,0.7,0,0,1.3,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20150401,-9999,0,0,-9999,0,0,-9999,0,0,9,0,0,4,0,0,1,0,0,1.6,0,0,4.5,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20150501,-9999,0,0,-9999,0,0,-9999,0,0,3,0,0,0,0,0,0,0,0,0.5,0,0,1.2,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20150601,-9999,0,0,-9999,0,0,-9999,0,0,6,0,0,3,0,0,1,0,0,1.2,0,0,3.5,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20150701,-9999,0,0,-9999,0,0,-9999,0,0,16,0,0,7,0,0,3,0,0,2,0,0,8.7,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20150801,-9999,0,0,-9999,0,0,-9999,0,0,13,0,0,5,0,0,2,0,0,2.7,0,0,9.7,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20150901,-9999,0,0,-9999,0,0,-9999,0,0,12,0,0,7,0,0,3,0,0,1.8,0,0,8.2,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20151001,-9999,0,0,-9999,0,0,-9999,0,0,7,0,0,2,0,0,0,0,0,0.6,0,0,2.3,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20151101,-9999,0,0,-9999,0,0,-9999,0,0,8,0,0,3,0,0,1,0,0,1.4,0,0,3.7,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20151201,-9999,0,0,-9999,0,0,-9999,0,0,9,0,0,3,0,0,1,0,0,1.1,0,0,4,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20160101,-9999,0,0,-9999,0,0,-9999,0,0,13,0,0,8,0,0,1,0,0,1.4,0,0,7.8,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20160201,-9999,0,0,-9999,0,0,-9999,0,0,4,0,0,2,0,0,0,0,0,0.9,0,0,2.4,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20160301,-9999,0,0,-9999,0,0,-9999,0,0,3,0,0,3,0,0,2,0,0,2,0,0,3.8,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20120401,-9999,0,0,-9999,0,0,-9999,0,0,3,0,0,0,0,0,0,0,0,0.3,0,0,1,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20120501,-9999,0,0,-9999,0,0,-9999,0,0,5,0,0,2,0,0,1,0,0,1.3,0,0,3.1,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20120601,-9999,0,0,-9999,0,0,-9999,0,0,14,0,0,4,0,0,2,0,0,1.4,0,0,7.3,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20120701,-9999,0,0,-9999,0,0,-9999,0,0,7,0,0,4,0,0,2,0,0,2.3,0,0,6.1,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20120801,-9999,0,0,-9999,0,0,-9999,0,0,14,0,0,7,0,0,3,0,0,1.6,0,0,8,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20120901,-9999,0,0,-9999,0,0,-9999,0,0,6,0,0,2,0,0,0,0,0,0.7,0,0,1.8,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20121001,-9999,0,0,-9999,0,0,-9999,0,0,6,0,0,3,0,0,1,0,0,1.2,0,0,3.6,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20121101,-9999,0,0,-9999,0,0,-9999,0,0,1,0,0,0,0,0,0,0,0,0.1,0,0,0.1,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20121201,-9999,0,0,-9999,0,0,-9999,0,0,4,0,0,1,0,0,1,0,0,1.6,0,0,2.2,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20130101,-9999,0,0,-9999,0,0,-9999,0,0,1,0,0,0,0,0,0,0,0,0.2,0,0,0.2,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20130301,-9999,0,0,-9999,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20130401,-9999,0,0,-9999,0,0,-9999,0,0,2,0,0,2,0,0,1,0,0,2.7,0,0,3.3,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20130501,-9999,0,0,-9999,0,0,-9999,0,0,10,0,0,6,0,0,3,0,0,2.2,0,0,7.3,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20130601,-9999,0,0,-9999,0,0,-9999,0,0,6,0,0,3,0,0,1,0,0,1.1,0,0,3.2,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20130701,-9999,0,0,-9999,0,0,-9999,0,0,7,0,0,3,0,0,0,0,0,0.9,0,0,3.7,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20130801,-9999,0,0,-9999,0,0,-9999,0,0,5,0,0,3,0,0,1,0,0,1.2,0,0,3.1,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20130901,-9999,0,0,-9999,0,0,-9999,0,0,3,0,0,2,0,0,1,0,0,1.4,0,0,2.3,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20131001,-9999,0,0,-9999,0,0,-9999,0,0,1,0,0,0,0,0,0,0,0,0.2,0,0,0.2,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20131201,-9999,0,0,-9999,0,0,-9999,0,0,2,0,0,2,0,0,1,0,0,1.4,0,0,1.9,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20140101,-9999,0,0,-9999,0,0,-9999,0,0,3,0,0,2,0,0,1,0,0,1.3,0,0,2,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20140301,-9999,0,0,-9999,0,0,-9999,0,0,3,0,0,2,0,0,1,0,0,1.1,0,0,2.1,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20140401,-9999,0,0,-9999,0,0,-9999,0,0,2,0,0,1,0,0,1,0,0,1,0,0,1.3,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20140501,-9999,0,0,-9999,0,0,-9999,0,0,1,0,0,0,0,0,0,0,0,0.1,0,0,0.2,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20140601,-9999,0,0,-9999,0,0,-9999,0,0,6,0,0,2,0,0,0,0,0,0.8,0,0,2.6,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20140701,-9999,0,0,-9999,0,0,-9999,0,0,4,0,0,1,0,0,1,0,0,1.2,0,0,2.2,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20140801,-9999,0,0,-9999,0,0,-9999,0,0,3,0,0,0,0,0,0,0,0,0.3,0,0,0.7,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20150101,-9999,0,0,-9999,0,0,-9999,0,0,1,0,0,1,0,0,1,0,0,3.5,0,0,3.5,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20030101,-9999,0,0,-9999,0,0,-9999,0,0,1,0,0,1,0,0,0,0,0,0.8,0,0,0.8,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20030201,-9999,0,0,-9999,0,0,-9999,0,0,6,0,0,1,0,0,0,0,0,0.8,0,0,2.1,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20030301,-9999,0,0,-9999,0,0,-9999,0,0,8,0,0,4,0,0,0,0,0,0.9,0,0,3.9,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20030401,-9999,0,0,-9999,0,0,-9999,0,0,3,0,0,1,0,0,0,0,0,0.9,0,0,1.5,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20030501,-9999,0,0,-9999,0,0,-9999,0,0,4,0,0,0,0,0,0,0,0,0.4,0,0,1.2,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20030601,-9999,0,0,-9999,0,0,-9999,0,0,10,0,0,6,0,0,3,0,0,3.9,0,0,11.7,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20030701,-9999,0,0,-9999,0,0,-9999,0,0,8,0,0,4,0,0,1,0,0,1.6,0,0,4.9,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20030801,-9999,0,0,-9999,0,0,-9999,0,0,12,0,0,4,0,0,2,0,0,1.4,0,0,6.1,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20030901,-9999,0,0,-9999,0,0,-9999,0,0,9,0,0,5,0,0,2,0,0,1.1,0,0,5.4,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20031001,-9999,0,0,-9999,0,0,-9999,0,0,6,0,0,1,0,0,0,0,0,0.7,0,0,1.7,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20031101,-9999,0,0,-9999,0,0,-9999,0,0,5,0,0,0,0,0,0,0,0,0.4,0,0,1.7,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20031201,-9999,0,0,-9999,0,0,-9999,0,0,4,0,0,2,0,0,1,0,0,1,0,0,2.9,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20040101,-9999,0,0,-9999,0,0,-9999,0,0,6,0,0,3,0,0,0,0,0,0.8,0,0,2.4,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20040201,-9999,0,0,-9999,0,0,-9999,0,0,7,0,0,2,0,0,0,0,0,0.9,0,0,2.7,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20040301,-9999,0,0,-9999,0,0,-9999,0,0,2,0,0,1,0,0,0,0,0,0.9,0,0,1,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20040401,-9999,0,0,-9999,0,0,-9999,0,0,3,0,0,1,0,0,0,0,0,0.6,0,0,1.3,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20040501,-9999,0,0,-9999,0,0,-9999,0,0,2,0,0,1,0,0,0,0,0,0.7,0,0,0.9,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20040601,-9999,0,0,-9999,0,0,-9999,0,0,9,0,0,6,0,0,1,0,0,1.5,0,0,5.9,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20040701,-9999,0,0,-9999,0,0,-9999,0,0,11,0,0,3,0,0,1,0,0,1.9,0,0,5.7,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20040801,-9999,0,0,-9999,0,0,-9999,0,0,13,0,0,7,0,0,2,0,0,2.6,0,0,9.3,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20040901,-9999,0,0,-9999,0,0,-9999,0,0,10,0,0,6,0,0,4,0,0,3.8,0,0,13.3,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20041001,-9999,0,0,-9999,0,0,-9999,0,0,7,0,0,1,0,0,0,0,0,0.8,0,0,2,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20041101,-9999,0,0,-9999,0,0,-9999,0,0,3,0,0,0,0,0,0,0,0,0.2,0,0,0.7,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20041201,-9999,0,0,-9999,0,0,-9999,0,0,3,0,0,1,0,0,1,0,0,2.8,0,0,3.6,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20050101,-9999,0,0,-9999,0,0,-9999,0,0,2,0,0,1,0,0,1,0,0,1.7,0,0,2,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20050201,-9999,0,0,-9999,0,0,-9999,0,0,1,0,0,1,0,0,1,0,0,3.2,0,0,3.3,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20050301,-9999,0,0,-9999,0,0,-9999,0,0,6,0,0,2,0,0,1,0,0,2.1,0,0,4.4,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20050401,-9999,0,0,-9999,0,0,-9999,0,0,4,0,0,2,0,0,2,0,0,1.3,0,0,3.4,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20050501,-9999,0,0,-9999,0,0,-9999,0,0,4,0,0,3,0,0,3,0,0,1.2,0,0,3.6,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20050601,-9999,0,0,-9999,0,0,-9999,0,0,17,0,0,10,0,0,7,0,0,2.7,0,0,15.1,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20050701,-9999,0,0,-9999,0,0,-9999,0,0,4,0,0,2,0,0,0,0,0,0.7,0,0,2.2,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20050801,-9999,0,0,-9999,0,0,-9999,0,0,11,0,0,6,0,0,4,0,0,2,0,0,8.4,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20050901,-9999,0,0,-9999,0,0,-9999,0,0,7,0,0,6,0,0,4,0,0,4.4,0,0,9.4,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20051001,-9999,0,0,-9999,0,0,-9999,0,0,12,0,0,5,0,0,3,0,0,5.1,0,0,11.1,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20051101,-9999,0,0,-9999,0,0,-9999,0,0,4,0,0,2,0,0,0,0,0,0.9,0,0,1.8,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20051201,-9999,0,0,-9999,0,0,-9999,0,0,2,0,0,1,0,0,1,0,0,2.8,0,0,3.1,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20060101,-9999,0,0,-9999,0,0,-9999,0,0,3,0,0,0,0,0,0,0,0,0.3,0,0,0.7,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20060201,-9999,0,0,-9999,0,0,-9999,0,0,4,0,0,2,0,0,1,0,0,1,0,0,2.4,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20060301,-9999,0,0,-9999,0,0,-9999,0,0,1,0,0,0,0,0,0,0,0,0.4,0,0,0.4,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20060401,-9999,0,0,-9999,0,0,-9999,0,0,2,0,0,0,0,0,0,0,0,0.5,0,0,0.8,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20060501,-9999,0,0,-9999,0,0,-9999,0,0,3,0,0,1,0,0,0,0,0,0.5,0,0,1,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20060601,-9999,0,0,-9999,0,0,-9999,0,0,8,0,0,2,0,0,1,0,0,1.7,0,0,4.5,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20060701,-9999,0,0,-9999,0,0,-9999,0,0,12,0,0,5,0,0,2,0,0,2,0,0,7.3,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
20060801,-9999,0,0,-9999,0,0,-9999,0,0,6,0,0,5,0,0,4,0,0,3.7,0,0,12,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
